post_text,stars
сын кругл мечт люб обратн сторон нос пуг след одноклассник кажд мелоч люб одноклассник бил пар защ крупн сильн мальчик мог говор повед сын откуд муж друг детств сын негд повед дружб школьн цен выш друз обща психолог сын молч зна ним дела ребенок растет жутк котор ,2818
диагностиров беремен недел мо малыш муж жит хочет  ,3383
чудесн длин волос муж цен кажд волос выглядел надоел сказ муж хоч вернул нов закр лиц рук молч уеха хот объективн идет супруг смотрет хочет пристрел,1813
мен месяц нач соц сет угрож отпра родственник закр фот личн пью кур пот нач готовл ужин след почт просьб подел температур встрет случайн стар знак вечер вопрос прошл встреч куп пишут письм недел приход стар смен номер телефон сайт представл чуж недел окн телефон зам никак смс двер врез замок комп помен ход врач подруг письм страшн выход работ ,3864
мен раст бабушк детств голов повезл род должн вест мил ник главн выглядет вес стольк эт слов женщин вес килограмм рожд тро сын размер маленьк корм овощ бил тянул ремн перест дав деньг нашл умерл похорон прич подряд ед останов веш никак муж под развод понима стреля,4249
назыв пис книжк им соврем наступ кризис цел полк мо книг чуж фам копейк денег даж пособ смогл работ берут леж дел зна кид обзыв всяк  дев некуд,2565
мен пыт изнасилов одноклассник удар кол прилож гол убежа след напис заявл полиц якоб изб соглас встреча родн реш выясн отнош школ мо мам перв сним синяк рук взял связ пообещ парн мам работ ум предлаг забр заявлен придурок обещ ближайш зна ,3637
получ разб чуж сем когд женат коллег оказыв знак вниман пот прям текст прос ним получ разниц мо отнош работ встреч сказ сво тверд пот развод жен собак ум сдел виноват тип специальн слуш противн бывш жен пришл работ закат телефон звонк шум мол пыт поговор жен понима дела  суд пошл подав,2772
мо старш доч начальн жесток животн людьм умеет начин чувствов психолог идт хочет вест насильн бесполезн мат зна должн поним уваж дав стольк вниман мог маленьк дочк котенок тянет кажд рад люб подарк заста честн отнош ним люб заста говор старш лишн ,2952
дочер встрет мужчин старш общ идет познак сво друз семейн дочк быстр нашл общ язык друз недавн собр друз живут втро дес знают биологическ отец ребенк предлож стат дума тепер зна дела сторон тер люд хочет гот ил ,2345
фигур тип жутк встрет парн каза люб ним науч цен сегодн хочет подар операц груд  обидн,1703
мо жен жирн лен вмест доктор наук заним ост прекрасн интересн высокооплачив работ университет брос сид дом детьм спорт интерес свод телевизор противн смотрет коллег стыдн поэт дела зна хоч интересн девочк  разруш брак,2935
мо отец выпив мо мам умер жив мам брат повтор повед отц понима долж стат сем всегд дела прос денег поконч сдел понача вскор продолж брат мам гран живет рад сем сем никак ест жертв надоел маленьк ,2489
родител отец ушел мат хочет налад личн оказ ник нуж родител кажд встреч пыт друг друг раздел имуществ проч благ развод сегодн возникл ид отпра старш сестр уч аргумент школ возможн поступ престижн вуз жит сестр помогл покупк замечательн друг друг тольк зна сестр соверш рад нянч летн ,2892
молод девушк мо подруг посто тверд парн замуж дет рожа нужн помощ рук прож плева уста ,3622
снач мамин фирм мам работ удал получ сильн пот пап увол уд доказ денег устр завод брат смешн зарплат устраива вспомн сво тыс мог мог телевизор уров жизн пот кризис тяжел хочет получ врем гот помог треб намн необход периодическ зов мам работ отказыв пап устр зп брат хочет кин работ смотрет ,2921
авар погибл родител замуж ост летн сестр муж пришл оформ опек класс беремен отец ребенк одноклассник ег родител предлож забр пож парочк категорическ важн судьб сын муж либ сестр сдел аборт либ отд замуж угодн ребенок оказ рук хват голов любл ребенк хоч наз чест мам месяц зна разреш ситуац пристрел,3792
родител поб крыш старш брат вызв помоч сидел веш привяз труб качеств момент поех схват вмест уп куст мат больн зад леж ор бол детств поста выб зуб специальн итог крыш скор живот брат выгн дом треб деньг леч ремонт идиот понима стреля,2745
мо напомин кин ден вин престижн работ случ внов устраив высокооплачив последн оп месяц могл пит итог месяц отработ недел остан мог пробов раз ост необход инач ощущ плох обморок ,1976
втор класс дочк нач пробл повед школ обошл сказ посто одноклассниц пришл перевест дочк друг школ соседн город утр встает автобус час урок забр работ порядк девочк перевел школ хорош параллельн класс встреч час став школ уш нач уста ,2313
позв лучш подруг соста компа поездк радост соглас устр хорош работ деньг теч месяц планиров внезапн месяц работ случ проблем хотел нашл коллег умерл родител сраз нач скинул деньг вышл рубл эт деньг деньг работ выгн сфер дорог мол дума плака глаз стыдн ,1695
сегодн пойм частн машин выплат нема штраф днем работ вечер час люд деньг накоп денег машин стареньк мо плюс максимум уд заработ месяц корм дво дет отец оформ выплачив рубл даж квартир мам детьм понедельник дет принест школ рубл нг представля жит дат дет чувств сиж касс чек трат продукт дет вид утр прост суп серьезн дума зан древн професс ед ,5429
всегд стар поддержив мат полюб сестр сестр уход бег мам помог племянник сестр состоя ним ухажива поддержив мам плак сестр умрет пот сестр уход ночн пот сестр пошл взял ум нужн тепер польз мо наор скольк наступ одн нич ,2784
почт жен горяч люб девушк всегд стар помога мелоч пью удел вниман никт примерн полгод возвращ част уезж месяц жен сайт знакомств одн номер поговор пот нач звонк ноч когд хотел взят мобильник ответ бил рук общ недел окончательн собр вещ уеха друз говор любл равн стрел глаз,2572
средн специальн взял должност сфер работ полгод пришл хорош девочк хорош чувств гот друг никак радост взял работ одн оказ одн сво рабоч мест вынужд дост дума огранич увол буквальн недел стол начальств леж список мо крупн проч кажд мо подруг ночев работ собр дочк тщательн скрыв средн ,2657
детств мам посто настраив мо пуск гост запрещ приним подарк деньг полгод тет ост сын родственник мат оформ понача шло мат иск мелк разн предлог оставл денег отказ покуп одежд школьн последн месяц плох тепер повод нуж накрич прошл недел отпра ночев получ тройк школ ребенк страшн брат страшн мат страшн стольк прож человек хоч люб мат ,4149
дочк пошл спокойн разговарив врач спрос дочер быв сексуальн дочк ответ вопрос отключ сказ дочк жив втро муж понима могл доч одн ост закр дом остальн мо мам ещ зна тепер дума хоч знат вообщ ,3546
мо сестр куч надежд полюб парн родител тяжел пережив тяжел знаком поддержив сестр насто сво уех люб стран родител вслед пыт выйт родител объя нашл социальн сет муж стран живут тро захотел приеха встрет сюрприз родител слух сред знаком умерл мамин подруг собр замуж мам реш слух пошел родител умол сестр подав знак пример счастл жизн зна ,4777
мо хорош друг развод жен пок дел реш ребенк квартир съех тольк идт некуд предлож пож город цел дом перв муж объясн ситуац муж пон пришел дом порог измен друг встрет сосед дач живет мужик приезж друг ним тольк муж вер стар друг жен вообщ чувствов выгн дом пошл рыд подруг муж любовник дач поех прост друг ,3818
пят учеб вышл работ специальн руководств устр сканд люб повод иногд приход работ отпуск провел недел общ тяжел наде светл будущ высок зп отдел работ образова конц уста работ дел демонстративн громк повод сид женск форум рабоч особ ,2758
мо мам люб собак пройдет щенк улиц леч безумн деньг оставл дом найдет нов хозя поиск длит последн обошл недел мам трат зарплат собак цел дням объявл жив разн муж нормальн коп операц сним квартир собир скор брат ипотек машин обычн молод сем обед работ позвол куп косметик нов вещ зат мам скидыв фотк собак нов дом вечер лом голов куп зимн зан деньг потрат счит чуж деньг мат обидн улиц дорож единств дочер ,1275
доч развод останет ним мамаш недолг уех москв замуж вышл брат быстр депресс кажд утр ребенк школ нян денег вещ лекарств средств ещ бывш сво брак масл взял отпуск недел ребенок школ добир обратн родител живут брат куп квартир отц полгод случ инсульт хуж ребенк съемн комнат работа бывш муж работ работ добир час даж забр брат вод друз пок племянниц родител выходн ужас дума ,2528
перв девушк умерл пробл нач сраз знакомств втор получ психическ травм потер будуч ран преврат вечн получ пробл дел даж ссор толк  прост ,1936
жалк девушек хот дет забеременет поздн род больш сестр говор сильн хочет ребенк даж плак употребл алкогол мол гор организм выдерж реанимац почв малыш рук сем счастлив сестр род точн брос пит месяц ребенк детск пособ сестр недел месяц ребенк недел месяц ребенк недел месяц эт кошмар сестр общ родн мат выш никт понима род осозн ребенок нуж меш пит спат жит хочет даж хотел напис пьян част дума реанимац ненавиж ,2654
полюб полгод вышл замуж неплох зарабатыв вообщ замечательн недел родител зашл внезапн увидел муж мо рук очередн приступ несмотр лечен узн свадьб муж плак умол брос отец схват муж брос язык нач приступ подряд скор ел сутк родител дал получ муж полност здор муж город ник родственник москв обещ помоч родител смен больниц звон дают отобр деньг выпуск треб дел аборт недел ребенок анализ здор ,3518
работ дом понадоб работ заб реш взят жен полез рюкзак нашел штук полн сердц друг дач случа нич момент прошел месяц периодическ провер количеств езд выходн уех город сестр провер рюкзак интерес ,2501
познак парн замечательн спуст месяц бывш наркома соглас леч клиник берут анализ вич прост познак человек ,3786
когд заболел мам сестр обсуд сидет дом обеспечив сестр ухажив мам заним продав предлож мест головн друг город дом перевод денег равн чувствов нескольк обсужд сестр хочет выйт работ кажд брал отпуск ех мам сестр отправл мор месяц мам умерл родн резк мол сестр люб доч забот мам заб брос сем уех весел поя сестр убед мам никак дел уговор завещ имуществ плюс откладыв част присл денег красив больш машин модн жил жела жит ,6366
эт нов сосед дел ремонт стен квартир тип трет люб взял отпуск сво счет сиж дом выход зна люд полн дом стран пригроз милиц вызв нач подруг обещ помоч работ выходн дня  инач умр либ либ,3963
подруг познак перв курс легк улыбк лиц регулярн отнесл серьезн пар показыв гордост тип игр внима хочет пыт обращ внима провод пройдет показ сво ушиб понима происход реальн зна дела представля пристрел ужасн подруг,1626
ребенк числ родител друз влюб мальчик класс крас мал позж жен советов задум развив общ ним цел счаст любв сем дет встреч могл реш серьезн отношен расстав спуст месяц максимум оста звал замуж люб замет поня срочн рожа инач ум сойд вышл замуж род увер  стар наивн дур,2484
поп авар месяц беремен никт отдел ушиб ремонт машин половин ех мам сердц мам больниц вечер муж пьян сест такс город муж алкоголик пьет праздник сил пар месяц работ момент оказыв рожден свадьб умер отец даж беремен пришел сосед горл знак приход дне месяц вып случайн заех гост ил ид пьет ,2089
откр сво бизнес момент схват дорог офис куч расход собств пар подход жен месяц дво дет зуб нач занов полгод забр сем уех полтор пах вол ед хвата недавн магазин плака ,3026
мат жалов мо нов прос след школ ответств сраз трудн ребенок могл сто мат перест довер бо очередн мечта выраст уед матер получ помощ мат предлож обрат перв очеред менеджер обращ ко мат разговарив вне мо обсужд серьезн начин испытыв ко хоч детск ,2542
поп дтп брос жен хож здор работа мечт встрет девушк люб несмотр предлож пожен живет бывш муж квартир попол родител инвалид дтп приступ куч квартир дорогущ счет пон юмор бывш брос рук парн жалк жел счаст развел люб безумн хоч дет  вынос бывш муж мо жен,2769
недел могл спат кажд ноч ровн просып очередн мен хотел похорон брос гол отбир ребенк сне появл покойн родственник рук провод кра помог гряз волн работ поех вчер мо доч толкнул больниц уп гол ноч спал всяк прост ,2872
жил парн вмест полгод родител реш постр дом сын прям напрот отец рад работ мам работа жит реш слов любител вып устраив род ид прод квартир деньг пуст нов дом порядк пришл съех квартир тепер жив отдельн отец увол хорош работ получ никак денег помог стро дом сын рож работ хотел жит сын отдельн однокомнатн квартир частн дом сдел предложен свадьб молч дом аж мат хочет завтрак ход общ ,3549
видел подруг детств обща след вконтакт жизн нич универ друз серьезн отнош парн город договор встрет пришл вечер дума счаст чувствов влюбл нескольк обща здор друг друг подход стран подруг ведет конц вечер буквальн пар месяц заб серьезн отношен нов парен жен месяц мо рожден снит постоя ,1402
мног внима девушек пожар мо девушк друз прохож вечн ,3348
встреч парн узн отец закр комнат сутк правильн сем сосед пис цвет сутк пит хотел пот отец откр двер дочер целов раз ,3364
нач задум укус слом зуб мелоч пар дне лом пробл кра назыв вопрос сним став денег вышл стенк назнач поста заболел смогл сегодн втор противоположн сторон мягк недел мог слом сторон хлам буд пыт попаст чуж город говор денег ,2655
класс влюбл старш сестр университет тайн встреч молод пот врод встал жив молод человек недел лучш друг дружн поэт сдел сюрприз свод нич влюб вечер кажд пятниц суббот провож кос смотр подела хоч видет хоч забр молод происход вин  страд,1685
примерн мо отч вест мам примерн едет отч начин пристав ко вообщ поцел тогд вырв истерик зна позвон мам рассказа нос нож прошл случайн наткнул коробк куч нашл скрыт показ мам бо говор отч след кур приним мам повер камер хотел поступ питер последн мам вчер камер мест мам мол рад мо пристрел,4070
мо брат выбр жен крас девушк сем родител ним рад денег настольк ум ник прож род доч пап потер бизнес зарабатыв деньг брат умел жен брос ребенк брат жен жен быстр нашл нов богат оказ домашн живет ход длин лом пальц рук месяц муж лиц сильн нос поста реш вернут мо люб прин ник слуш родител прин прин реш завещ пот крас девушк трудн чист ночн клуб ,2764
всегд мечт работ езд родител мол денег животн законч ненавистн универ работ офисн недавн мечт получ пот бо родител ссор ненавистн ,2468
встреч девушк реш сдел предложен взял популярн способ кольц вмест игрушк испорт получ оста сво стол поех работ мам приход сестр сын сожр бег сестр паник объясн ситуац спрашив племянник поскольк мальчик нужн швырнул улиц вмест нашл вернул деньг увидел чек нач обвин друг друг периодическ пыт виноват посл бог ,4307
мам пап развел последн капл мамин беремен умол отц забр отказа тепер младш братик денег долг мамин едв хват ед пап официальн работа месяц дает полност уход брат работ берут ,3222
прова част приступ внешн лиц страшн иногд разговарив мир сплю час сутк дня хож иногд наоборот начин навязч дел сутк пад сил родител нач примерн перв месяц врач коллег интересн случа физическ порядк леж месяц леч работ убр приступ спат час пил родител сним симпт говор прост недел общ ,3413
жил парн жен особ хотел зарабатыв забеременел сдел предложен распис друз род доч нач смотр ребенк ум успокаив обращ вниман мам жен дет хотел свадьб испорт поездк город праздник сказ сраз ушл спокойн мам ним реш рож врал совместн жизн мирн развод ,2977
мо молод люб сильн обсуд ситуац далек вообщ предпочит избег дан чит мо стран повод нов пр понача стар перевод тем дня обход ссор спокойн реагиров фраз виноват росс бред вообщ род выросл росс соверш нормальн отнош никак отнош образ ответств ,3066
девушк лезут волос след зуб пальц бол зна вызв дес разн умел скрыв сем психик руш справ мо круг общ человек котор могл довер помоч прост никт счит повед жутк уст ,2488
ушел посто работ откр дел снач шло сидел полгод жил родител бабушк сторон мам живет постеп нач идт нан одн друг откр офис несмотр кризис растет бабушк обнаруж пробл здор оплат лучш обследова леч когд узн родственник отц нач ад умерл бабушк папин мам сдел спас никак ел свод конц конц настраив отц пристрел,3445
родител нач оставл сестренк ноч комнат понима хот поб вдво встав школ отец работ мам уход спит мелк начин мам приход недавн нач сред ноч гул сестр помог позвон бабушк справл мам пап свободн комнат приглас бабушк тепер дом сканда мам разговарив пап звон бабушк мам разговарива отлич помог гот нормальн ласк ид родител последн недел оч жалк родител дел уех тяжел ,4011
встреч люб дела мо глупост расста днях куп букет пойт последн момент отнош измен мо хуж дом разб умер отец ,4691
мо родител проблем гот замуж посто уч детьм ухажива когд исполн привел знак пар показ посидел родител пошл гуля парк попыт нич толк получ родител родител жит общ мал дом непонятн мо мам мам интернет дел вид знают отпуст ним гуля тольк поня гол ,3738
полтор расст жутк тогд нач сильн успок жив жизн род воспитыв сын встрет нов мужчин нашл работ тепер доход сторон якоб хоч вернут предста мог вообщ могл вмест человек сторон уш нов подруг счаст ревност хоч ,2564
эт страшн ужас сосед доход девушк жив одн работ дом час общ лож утр вста час дня пиш ноч сосед угрож просып пальц практическ комнат слуш сиж комп набир комп шум пробов днем овощ засып чашк крепк комп равн милиц мужик бо дом работ тяжел дума разбуд ,3350
сестр квартир завел лишн сестр муж сын переех ко дит мо комнат мед пошл ван звон коллег работ случ мен ван минут племянник успел ван образ сто стиральн машин сожр сладк мед когд вернул пон дел ор вызв скор ребенк сестр дел мол высказ прав родн поним жизн сдел,3448
детств мечт служ внутр хотел принос насто польз люд врем смысл жизн упорн шел цел гот собств угодн час просмотр дав удивл выд физическ дан диагноз мелк важн орг дорог вс закр навсегд ,2088
мо мам вер подряд телефон истерик леч помощ всяк езд доктор муж зов пробл здор нач воспал уш горл врач сказ выпис общ пон иск заодн фиг ним сход мамин точн диагностиров черт чит сход хож подушк мам прав насто доктор врач поликлиник вперв месяц горл наверн бог пристрел,2187
отмеч каф юб лучш друг муж соседн стол компа снач муж кошельк минут девочк принес бутылк пальц мо муж одн напис отд дом нашл карма муж назва номер телефон сторон последн могл нач след муж договор мен женат дво дет собств жен настольк дур поня сем ил внешност мо последн ,3653
подруж каз ужасн взросл мат развод дает общ отц уговор обеспечив шли гул якоб вдво встреч мужчин дорог машин покуп билет кин обща однажд поп больниц умерл помн мам рыд кухн помн дет помн соседк кинул умол помир бывш муж люб доч наверняк хочет помн соседк муж умер рассказ тайн пот помн мужчин пот родител запрет общ месяц особ вспомин сегодн подружк детств случ виноват ,2667
работ крупн компан ест посто дет депресс начальств понима работ работ котор трат месяц дел дне зарабатыв замуж потенциальн ,2644
посл смерт отц квартир реш суд половин мам брат папин ребенок перв жен жив двор брат жив комнат посл смерт комнат кур комнат выйт балкон комнат пок живет собира работ взят кред быстр комнат соверш зря отуч выбр специальн недел провел приех брат оста девушк берем хочет ча вып ,1705
когд сраз пробл алкогол поэт пьет примерн месяц отличн нач позвол дальш выйт работ отключ телефон пот спокойн предлож пожен вер совместн будущ нач свадьб рассказыв хоч тепер недел доход остальн добр понима хват сил сдел выбор друз предлож помоч вещ нач ,1781
мам набр куч долг деньг процент огромн кажд днем тепер пишут звон мам жит хочет умрет брат стольк денег помоч пошл оформ кред сиж телефон жду ответ ,2377
сестр ненавид отвлек учеб эт час сидет одн мам свал ладн есл попрос пом посуд вещ посмотр начнет вынос мозг трудн уч вообщ пошл пуст родител мол бюджет стипенд пристрел хочет сестр,1475
женат страст отнош наступ рожден дума друз каф работ звон дом рожден ответ подряд жен доч забыв мо дне рожден ,4035
скор декрет берем неожид муж уговор оста ребенк ближ декрет страшн дум жит муж зарплат город плат плюс коммунальн муж справ обещ найт друг работ слыш лен работа лен иск посидет дом работ месяц бо бо жит ребенк ,2462
любл бывш парн ним вмест брос рад выходн сбег ко понима вернут подела пристрел летн вер,2015
сестр позв гост ча спуст полчас матер выгон квартир хож гост меш разреш бер рук маленьк ребенк прост прост поп ча торт сраз уйт посидет племянник плюс ко психик почв алкогол недавн результат пот мат виноват дел вообщ ход гост зна обидн стал внезапн выскоч квартир этаж шла час шла дом плака зач вообщ зват гост раздраж дел ,1966
мо комнат мир собр мил вчер мам провел дом лег разобр девушк занима фотограф подруг убр дальн вперед фот родственник искр ненавиж долг мат мо мо повод секс предпочит парн девушек собир завод дет спрят документ суд гор жела черт самостоятельн ,3628
повезл попаст курс препод отличн лучш студент берут оконча правд проход курс поздн дом прихож вечер обед универ вечер работ час х фриланс спат нормальн пар недел бабушк обед тепер утр просып утр претенз неч спат обед родител разговарив пыт помога доход съех напомин человек скор окончательн пристрел,3386
встреч девушк реш познак мам мо родител мам отец когд мат квартир мо отец изнасилов девушк люб довер отц дум подним женщин рук дел проч вест уч отец мо мат собр вещ уех бабушк отец пьет прос прощен ненавиж тошн сын ,4071
сем урод младш сестр школ престижн работ люб мужчин котор жив вмест паспорт дет посто помог родител деньг интерес работ рожд воспита дет проблем родител стар дев квартир покойн бабушк надежд род сестр паца полгод беремен знает ужас родител нос люб вчер сестренк хочет жит общ попрос теч трех дне квартир жив полгод сдел ремонт документ квартир принадлеж матер пропис общ вещ сем ,3985
встреч девушк отличн интересн люб животн последн пса весн переех общаг ко недавн девушк мечт завест котенк раньш реч кошк предлож завест друг обещ прошл недел принесл дом коробк улиц жалк обещ корм хож таблетк помог разговор выгон девушк мороз ,2859
чуж взгляд общ людьм принцип круг мо друз пар молод знает реальн мир особ обычн девушек замуж детьм гражданск брак черт дернул приглас толп сво рожден дума четверт каф вечер одн форум рук результат слом молод вообщ ник получ  смогл вовр,2889
умерл рак молод мат дво дет болезн прошл круг сем близк друз поддержив случ страшн когд вызв скор нич помоч умир уеха тогд отвезл больниц крич бол ост старш ребенок уч начальн школ сид возл гроб разговарив мам обвин ушл жит пристрел иб люб мамочк зна ,4459
пошел художеств вуз несмотр родител фриланс трет курс нач уст работ час пот час физическ головн нач качеств работ работ подружк мо приход кров сахар анализ легк чувств эт брат рук симпт нач проявл перв минут работ жизн жутк долг обследов частн клиник нашл полност уб работ крест ближайш долг дорог лечен взят денег зна ,3025
серьезн увлек собр неплох пар предлож подар част ждет девочк ответ предлож поех куп подход зач кукл вообщ дет девушк зна объясн парн соглас пар дне грустн гляд одн завел разговор тем законч жадн кукл дорож люд короч парн нуж определ понима ,2982
посто вру нач пис дипл вру муж сложн работ помог дом родител говор помог сем брат вру мечт постр хоч завод дет даж замуж вышл помощ маленьк муж поссор родител жит работ посто работ сил час начальниц ром устр рассказ оп работ остан мог удачн брак хорош работ отнош сем постр ,2022
уст помог сним лучш подруг мо рук инфаркт умер отец бабушк прид дом брат опуск рук зна сообщ знает част сем зна нужн нужн нужн матер сестр стреля,3718
мо муж ход заработ огромн деньг средн последн работ друг час посто работ выход встает утр скайп работ средн час сутк час перер обед душ зат вечер спит иногд котор помощ дом секс дет садик школ одн старш урок дел сид бабушк муж забир младш сильн уст зат работ дом ,1709
последн месяц дом сбеж люб кошк случ бабушк страд рак кров отч поп авар абсолютн нов машин мам леж больниц порв умер работ сутк копейк оплат жил уч треб невероятн плюс ко люб котор жив изменя уст мог мо глаз мокр мест эт ад ,3832
случ муж поех машин дума вообщ пок ждал муж ход нов машин любовник улыб дума ум пот наверн брос обо ,1302
музыкант страд головн врач став явн восприним всерьез арм недавн групп езд случ дом насто платн куч заработ денег анализ зна серьезн пробл мозг скор настольк помоч котор лен знает уб сдел ,3946
доч переех жит котор знак любов дорож отнош хот прож вмест горд мам соверш зря мат прин обратн возьм дом сегодн нап вообщ бух мо отец отч неужел нашл пьет слуш,2680
мо сумасшедш мат порт соверш разн последн мо работ телефон явн смен сфер матер жит друз пар дне ночев молод человек молод относ ко холодн отношен мо бывш девушк пишет романтическ письм ем мо ситуац хват сил сдела  пристрел,2892
познак сайт парн показ интересн перешл общ переписыв час рассказыв рассказ лучш подруг врем город город вряд встрет жив одн общ личн реш встреч номер телефон легч вскор разговор интимн характер дня рожд родственник поссор двоюродн брат зашл скайп пожалов дне рожд поссор двоюродн сестр снач зад пар вопрос поня  могл вообщ,2736
сын живет сдел нач месяц преврат просьб сын ноч аккуратн утр сын молч ушел вернул матер заб прост ,1536
надоел уст уч стольк информац равн тест поступ хотел получ стат истеричн сегодн реш собр сил напис итог работ стол увидел  мам стыдн,2007
мо девушк вмест встреч нач сраз дум завод отношен крыш помн счаст друг друг нашл пар месяц оказ врод звуч замечательн правд есл одн воспит лучш узн пришл скрыв встреч девушк цел слез услыш слов доч дур кажд вынос мозг ненавид мо девушк уст люб нич хуж любв ,2213
приезж вмест весел провод конечн обним друг друг вышл влюб муж нач дел пыт заж выход подруг кризис отношен прост перест ним работ пот налад отношен род счастлив вчер муж вернул дом комнат нач бит слом рук присл фот незнак подруг муж показ прос прощен кол знак подруг развод муж люб реш стреля,4029
