post_text,stars
мо парен брос узна сочета гороскоп кмп,7076
недавн появ одн проблем пуга примерн месяц дорог дом покупа пар бутылок пив мам работ вечер поэт спокойн сиж пью дом одиночеств снача каза скор пройдет длит месяц я регулярн пью проклят пив в принцип замеча набира вес чтот все но друз говор прекраща тд я постоя задумыва легк прекращ итог продолжа не зна дела я любл пит нрав состоян мне я девушк пмп,9255
я мог ход перенесл операц удален опухол спин мозг когд нача врач говор хондроз отправля физ сам провоциру рост опухол посл кажд сеанс загиба бол груд лечен усилен продолжа сравнительн нашл стат рефлекс бабинск явля одн главн признак мо заболеван основн понят рефлекс пальц веер ног я пересмотрел детск фот пальц порядк сам постав диагноз сдела врач спаст и сво бабинск обездвижен ног крив спин пмп,12433
час проглот иголк случайн кмп вдруг воткнет какойнибуд орга,14014
месяц доста почт ящик там красив письм открыва приглашен свадьб парен ум жен девушк котор зна лучш сторон мне жал парн рыда ну прошл свадьб я какт переж углуб учеб вчер улиц случайн встрева парн разговор в конц разговор так фраз знаеш люб пмп,12878
встреча девушк я работа последн курс в общ реш сдела предложен пот реш какнибуд сдела друг подсказа способ куп договор знаком нужн вечер лет светл подъезжа дом машиналестниц поднима огромен букет окн втор этаж окн виж траха кемт пмп дурак наивн,19027
гражданин австр им хорош бизнес познаком студентк украин жил украин поэт пробл общен девушк умниц красавиц родител восторг приеха родн город родител сдела предложен мил колебан соглас свадьб ненаглядн приглас школьн друз пришл давнешн подруг сво парн любим свод глаз церемон смотрел сторон прида значен дума волн итог перв горьк любим вскакива убега прыга тачк парн укатыва прям свадьб оцепенен мо оказа паренек перв любов люб живут мюнхен добавля счастлив рож фэйсбук бт жит хоч жела никак женщин пмп спуст месяц приход документ развод требован раздел имуществ закон женат месяц стреля,14125
жив поселк хож сельск школ городск горазд еха минут велик а родител стран взгляд дают уч поскольк счита чита книг заносчив высокомерн свин чтен ненужн фантаз глупост сел настоя у больш хозяйств трач уборк кормежк ухаживан животн дом сад домашн задан дела ноч сара фонарик одеял я любл хоч уч след поступа институт попрост пуст кром умерл бабушк единствен поддержива мо желан уч вот сиж интернеткаф хоч рыда безысходн заработа уеха вариант жив продад пол ед земл даст кмп умоля повеш сад загн рабовладельческ стро,13445
со поступ девочк тип вундеркинд е школ законч мелк совс ребенок вид хот стран занудн е мам пришл перв пар девчонк вошл реч дух не обижа девочк но однокурсник гнойн дебил нет лиц девчонк говор но спин ржут постоя знак неприличн дела издева мам мам ход вмест институт ждет пар ход однажд девочк сидел лавочк мам пластиков контейнер корм обед колбас кусочек даст чегот два урод стоя изобража ест даун вчер девочк рожден а собра тест е мам дал пакет конфет девочк ход ряд раздава конфет как перв класс а идиот проход клал конфет сбрасыва пол кмп мог защит ребенк слабак,21771
мне работа крупн компан дом ест старш дочк родн дочк жен перв брак раст любл родн доч несмотр полност родн дочк сем и работа компан заня комнат компьютер рабоч е равн дом куп ноутбук никак пробл и город долж приеха начальник командировк и обща ним скайп падчериц вернул школ он зашл мо комнат приветлив махнул рук взял переодевн домашн одежд вышл естествен начальник видел ве оста разговор чемт увлеч молча есл даш трахнут баб встанеш мо мест я увол смог работа извращенц пристрел гад сдела берут одн приличн фирм,16643
мо жен жестк нап сво дрыз наш свадьб прич до регистрац вмест выкып невест родител гост пыта какт привест чывств но загс естествен невменя состоян пыст даж описа мог обидн ынизительн последн момент отменя рестора лимызин тд втор плач пью ыспокоительн звон приход тольк смскы скин прост стыдн жал вышл передыма выход замыж дава перенес свадьб дрыгы дат а ыж зна хоч свадьб я любл мог прост так наплевательск отношен обо и быдет полн позорищ идт загс непремен ызна иб слыч запомн как смотретьт быд я ыж ыcта сочывствыющ взгляд дрыз чывствы идиотк хочет вообщ спрята от подальш выход кмп,12148
у четвер дет и работа дом муж работ я постоя мыл три дня летн сын сидел летн дочк взял младш пацан поеха свекров гост я бессон ноч семейн дрязг никак галлюцинирова недосып когд пришл свекров заня детьм легл дива проспа глубок вечер свекров вызва такс разбуд слов такс приеха я сне взял сумк спуст поеха дом спал такс приеха муж а дет я ужас я заб напроч тольк момент проснул понастоя звон свекров дет я похолодел передума спал ноч звон милиц больниц таксопарк узна дет утр звон свекров он реш остав дет ноч наказа матькукушк пристрел я постарел ноч,20792
когд начина месячные муча сильн бол думаюэт знаком мног девушк обычн дела обезболива укол норм в общемсдела укол поеха дел через дня мог наступа ног прав част тел дик болел ноч подня температураел дошкандыба больницысиж плачуговор докторамчт хоч умира мо пят точк потрога мужск коллект больниц разреза ход могл недел сказа повезл я воврем пришл ним пар дне сепсис умерл мам говор компресик постав так случа ускор похорон за дня укол образова кубик гно лекарств пален в общ хож огромен фиолетов шрам полпоясниц ягодиц укол дела таблетк помога муча бол уста пмп умр месячн,14433
недел разлад супруг жил съемн квартир хотел подума позавчер заеха квартир сем дочк вечер вчер квартир выстав попрос уйт укладыва дочк спат маленьк комочек леж спит мноймо крох спал слыш ключ двер ктот открыва дума анжел пришл заход тест тещ любовник картин масл прос переписа уйт мужчин шок кмп сто,13209
получ прав месяц поеха помоч друз перевезт картошк черт драл склад въеха задн передач нов мерс вит дела зна вод другкартошечник юрист нашептыва ух мест реша мест отда бабл и вспомн страховк уб будьт любезн,8336
облыс шок мо парен брос причин онлайн агент разговарива ним вид беспоко кмп встреча так придурк,5179
месяц беремен хоч дик лимон прош муж сход ушел нет час нет дозвон мог приход след цитирую дорог друг встрет приглас покер погоня понима неудобн отказа ааааблин лимон уход пмп,8345
мне мо сестр наш мам привлекательн состоятельн женщин жив дружн друг друг люб дума в соц сет голов приход иска мам а днях ко подход сестр слез тих спрашива мам ненавид оказыва друз стал регистрирова сет перв дел стал иска мам нашл вся стен завеша пост здоров свободн дет запис сер отправ дет дом избав тд мног груб жесток мат не мог смотрет глаз сестренк жалк а мам быва улыба кмп обидн и бо мо сестренк наруш психик там зверск запис плачет,14587
жен чудесн женщин умн красив чувств юмор хозяйствен работа актрис весьм перспективн отказа рад карьер дал деньг вниман захотел х дет и пораньш отстреля желан любим женщин род огранич хотел дет и род тро за прот мо желан растянут процесс разнесл кг ног лапт постарел волос поредел но переж а родн дом мест верт дет я помн разговарива дет молч кудат выйт все пеленк детск шмотк я любл дет жен всетак работа сверхурочн идт дом замеча задержива и летн успешн бизнесм сиж работ дума корректн донест жен чтот меня жизн вплот развод кмп,11524
сидел разжда заполнен маршрутк пыталп откр бутылк спрайта выходило подумалачт зайдет ктонибуд мужск пол попрошу зло заход одн женщин и виж заход женщин ребенком мужчина мест женщин сел напротив мужик слев меняженщин разглядет мужик сиж жду подходя момент усердн пыта откр бутылк ав мужик догада предлож любезн прош а спокойн кивнул взял бутылк лев рук зажа колен пыта откр я развернул сторон дошл прав рук нет стал извиняться видим дел принцип бутылк откр просидел бо шевельнутся подня взгляд молч ощущ периодическ содрогаетсяупир мо плечокакойт отросточеквмест прав рук сказатьчт хотел умерет стыд кмп,12942
когд неформальн подростк сбежа дом приб хипп арбат жил вписк мног пот надоел электричк электричк одн грязн джинс вернул дом законч коекак школ мам пропихнул блат престижн вуз короч взял голов сейчас называ стро карьер недел наш фирм приеха партнер сша прав рук босс сопровожда переговор посл обед ресторан босс предлож прогуля красн площад мы шли манежн площад внезапн скамейк отделя заросш нечт броса ко крик женьк женьк в ужас узна топол вит старш арбат влюбл он оста волосат немыт хипп брос ко дава обнима прижима глаз шокирова партнер я смогл посла нах друг сдела вид зна босс разговарива недел и повышен кмп,8814
в класс говор егэ нос грызт гран наук дела лучш подруг залетел повстреча нов какимт парн недел залетел естествен школ ход ссыл невида болезн я прикрыва могл ход учител кабинет директор колен уламыва директрис выгоня дур дат аттестат я разговарива муж кончен нарк звон матер матушк стал пит горьк увол работ ора подруг умоля сдела аборт ребенок наркома говор сможет дат сво малыш короч старан бесполезн лет приглас др посл подружк оста ненадолг мо комнат пропа эн сумм денег я стара сдела нормальн человек заставля уч хотел вмест поступ вуз тепер сучк рассказыва сволоч могл советова идт аборт а стара сдела пмп наивн дур,11617
недавн суперважн контрольн сильн отобраз мо стипенд мы мо подруг сидел вмест парт в ко пришл муз кипел ответ задан подруг сидел пуст листочк плака я реш помоч диктова ответ задан все написа когд пришл узнава результат подруг скул всяческ успокаива ну чем сол препод якоб списыва пересда разреша вер писа подожд пмп мо подруг поблагодар ход радова ке мо двойк холодн нич страшн переживеш пристрел помощниц оста стипенд,12648
развел муж узна бесплодн тк хотел детей хотел муча ушл сказа полюб другогопрошл мучен какт шла работ дом детск площадк навстреч шел бывш муж увид подошел ко нача расспрашива мо личн дет тд тп пришл навра парен скор свадьба ник годаспрос жен дет он доста фотограф девочкиблизняшк говор похож ответ жен бесплодн взял детдом а кмп любл,14143
сегодн реш переночева парн когд легл спат спрос бо монстр кроват щекота ног ног свиса конц кроват он посмея ребяческ мысл ноч разбуд слегк посмеив прекрат зна щекочеш ног леж включ ночник убед я слыша видел летн парен громк крича прыга высок ну наход кроват спрос эт отец подслушива разговор он выполз изпод кроват хихик убежа кмп ем,7991
час ноч звон любим мил сдела одн срочн дело приеха смогу приед завтрам вмест цел деньвздыхаюзадува свечиклад ост ужин холодильникснима сексуальн бел лож спат одн тогокак час ждал приход в пятниц вечер рожден трех недел разлук свят валентин дел безусловн важн женщин специальн сплав ноч дом приготов торт свеч сюрприз чулк список продолжа пристрел реальн стыдн идиотк,8002
недавн отец будуч хорош расположен дух дал больш наш сем сумм денег вот взял дал мен насторож найд разумн объяснен произошедш списа хорош настроен на радост побежа отдава долг подруг заплат ремонт планшет куп игрушек пс нов наушник счаст мор сегодн магазин отец показа одн книг коллекцион издан тонк намекнул рад так подарк пмп книг сто ровн стольк дал как глаз смотрет уб идиотк,8919
челябинск у феврал пролета метеор вспышк догна звуков волн прич мощн аж окн вылетел так любопытн дева некуд времен промежуток вспышк взрыв звук минут я свет ярк увидел окн подбежа посмотрет интересн сто выглядыва взрыввс успел увидет почувствова бол заложен уш прогнувш стекл окн треснул вылетел изреза рук лиц прич серьезн леж больниц бинт лев рук зашива порез достава стекл в общ пристрел так любопытн оста шрамахс,10294
я жив челябинск наверн слыша произошл знает расскаж вкратц у метеоритн дожд пид гром звук бомбежк стран вспышк повсюд дым искарежен машин дом куч выбит стекол ранен я момент спал услыша страшн взрыв вскоч собира вещ увер нача войн собра вещ паспорт деньгителефон шмоток вынесл улиц бежа глаз гляд параллельн пыта дозвон нееет связ в общ ближ тем ужас выбега домапрактическ мат род закр входн двер умн воспользова когд улиц останов женщин рассказа поня дел дела дур я поспеш вернут дом ни техник украшен изз как метеорит пмп бомжапаникерш оста гол квартир паспорт рубл а обеща втор атак метеоритн дожд,8140
поеха нов девушк дом зна зараз половин сем чесотк сейчас леж стационар мучительн стыдн зятек блин пмп,6365
у работ парен женат работа этаж выш устро замеча недвусмыслен намек знак вниман на новогодн корпорат пришел жен конец пьянк рассказа кобел подмигива периодическ курилк обед жадн улыба мо сторон кмп у нервн тик над смеет контор подойт извин мог стыдн,8742
муж серьезн проблем отношен родителямиреш помоч тайн наня психологанашл девушк интернет соглас контакт ним переписыва помоч пмп ушел слов понима,9610
в детств брат закр гроб бабушк я чегот напортач отомст с клаустрофоб бо темнот проблем психик брат ненавиж он ко относ заботлив милашк ненавиж изз сдела мог прийт в август свадьб любим предлож еха мор машин медов месяц а брат заботлив мол везет кругосветн путешеств денег и взорва сказа счита чуж деньг нахр лез отношен напомн мог полетет изз паническ атак паскуд виноват он оправдыва глуп черт с ним поруга рад любим свадьб у иде фикс найт слаб мест брат битьбитьб гад поня каков прост пристрел,13048
мо брат показа телевизор криминальн хроник соверш преступлен кмп,5346
позва гост друз куп ед всяк рынк все врод нормальн сдела брал сам хорош но видн чтот испорчен попа овощ дрян напичка у отравлен небольш жен друг выкидыш он ребенк ждал кмп,15877
у доч леткрасивенькаяумненьк девочкамн друзейн месяц стал опаздыва приход дом часа вмест нача пропада ед вещ деньгим руга гуля пускалин разреша пропадалавчер пришл зиматемном выпорол пообеща месяц гуля выпускат слов разрыда егорушк неч будет егор мальчик лет родител пьяниц бьют его нап родител выгна улиц маечк штанишк сланцахон встрет чердак поселилаон сестренк называетон расчист ед принос одеждубел постельноем пускала рассказыва боя вернемзавтр ним ид полиц постара родителейпьяниц прав лишит усынов его бесплоднавтор ребенк хотелад возвраща хочетн равн пмп дочк стыдн,17369
не наш спокойн райн налет частн дом хозя избива пыта дет глаз родител выдава тайник ценност наш дом сам респектабельн вполн добротн поэт групп риск мысл могл отнест вчер улож спат ребенк мо посуд кухн жду муж работ внезапн рук перчатк зажива рот гнуснав голос попа куриц бабос скажеш тво дитеныш помурыж и страх смен дик ярост как хул угрожа мо сын выхват нож гор грязн посуд наотмаш разворот удар тип маск попа ше пок корч взлетел детск закр ключ придвинул комод дива этажерк двер телефон рук удар соскоч рукоятк сильн обреза пальц кров льет планшет сын сном смотрел мультик скайп позвон мам вызва полиц а пристрел муж подговор приятел посмотрет мо реакц стрессов ситуац видет мог трясет,18019
мам род сраз отда бабушк лет забра зарабатыва куп квартир машин и домашн арест в школ школ воз пуска денег никак давала одева монашкукофт длин рукав юбк пол широк брюк лет никак маек шорт все убереч ошибок в поступ дума чтот измен измен тепер воз поэт наня водител а отпуст рожден единствен подруг перв кудат отпуст через месяц подар джинсы счастлив с бабушк видел пыта дат денег одежд про парн реч у мам расписа доуч начн помога бизнес парн муж дет подруг план пыта сбежа паспорт денег протянул дне полиц нашл пмп мог расплачива ошибк молод,13328
хож газов плит квартир проверя мужск рубашк одева в квартир какойт псих полчас рассказыва влюб падчериц слез убежа ван час оттуд донос рыдан тут квартир завалива девиц истерическ смеет начина плака убега кмп зна дурдом сообщ утечк газ,8926
впорол кос стрелян башн лучш друг ног став оказа долж восемьсот рубл выплат кред брал тип гас я реальн курс доверчив врач скот уч ход говор мелк моторик стимулирова развива как лучш хотел слез текл пальц шевел смог слов кореш оказа пмп разрывн денег,8943
на зимн каникул чех развлека могл отказыва ну молод человек повесел душ и познаком молод чех вечер свод бар угост различн напитк марьиван голланд я навесел предлож пойт бар я реш иде неплохая зря мы пошл ко отел секс и спуст месяц сиж дом положительн тест беремен врач говор сдела аборт бесплодн чех найт иб телефон обменя имен помн мне когд родител узна убьют и сдела стреля выпмп,11370
жил потихонечк скучн обывательск школ универ работ знакомств встреч свадьб ребенок планукак расписан и малыш растет съемн квартир меч очередн времен пристанищ хозяйк продава надума вот реш ипотекупрошл месяц муж ушел то хозяйк ребенок истерик вечер дом заход отказывалсясосед милиц вызыва дума бью нервн анорекс врач таблетк утр ад прошл заж поутихл науч житьнемн радова и ноч появля плачет жит прос пуст обратн страда решен след приеха вещ пож дне дне дружн болел втро уеха обратн дня вещ слов любв план будущ сутк прошл свалилсын бо исчезн ход хвостик кмпя железн,12774
мам развел отц мне алимент мат добива суд плат месяц вниман рубл для мам насмешк сво официальн заработок скрыл суд сейчас уч нормальн возраст зарабатыва недавн пришл извещен суд отец пода алимент постав инвалидн заожирен эт сволоч жрал заработа инвалидн прос суд помощ по закон плат сран р сво долг перед выполня суд скор удовлетвор иск я вынужд плат человек видел последн тыс кмп,10689
единствен подруг написа прекрат обща вид познаком психбольниц муж счита психбольниц мест знакомств я попа депресс подруж родствен душ утеша дар подарк а брос кмп наивн психанут дур,7175
в сем сестр средн старш сестр папин любимиц младш мамин он об талантлив одн музыкант втор красив рис я обычн неглуп девушк никак особен талант изз теря фон сестер родител стесня лиц говор выйдет нич законч вуз работа встрет любим мужчин собира замуж вчер звон мат устро истерик телефон крича равн нормальн жизн бездарн поэт должн вернут дом обеспечива родител я слушаласлуша посла сестр кмп врод правильн сдела душ мерзк,10152
примерн недел квартир наход стенк сосед нача примерн час вечер игра пианин прич одн мелод кажд игра громк поэт особ вниман обраща но приятел сидел пил пив пианин внов заигра и возражен мол понесл друг абсолютн подобн слыша мне медлен трога ум жив кмп,8522
однажд еха трамва на задн площадк полоборот ко стоя тян он посмотрел улыбнул ну толп окн прижа он посмотрел окн ну здравств как дел я посмотрел телефон рук поначал стесн ответ мы нача мил беседова чепух он спрашива об отвеча через фраз повер девушк правд заинтересова попрос телефон он продолж задава вопрос я реш шутлив ткнут плеч повтор просьб ткнул он удивлен повернул голов вытащ наушник гарнитур из ух спрос с горя лиц выбежа след остановк вечер пил водк с прошл бо езд обществен транспорт пристрел университет км,7012
пок жен ход обувн одежн магазин успева куп нов ноутбук продукт надолг и сиж жду жен час пуфик обувн я хоч дом поигра скайр покопа нов ноутбук поест нормальн конц конц на просьб определ куп ботинк жен начина психова выдава реч врод люб цен уважа готовн идт жертв рад любим человек а кмп реч идет двадцатилетн мужик имен жен я девушк и вдвойн кмп любл человек баб,6662
жив девушк недельв ноч рассказа подар утр испорт сюрприз полн серьез счит нормальн но мелоч сравнен подарк блин пластмассов пояс верност лучш пен брит носк кмп,-3641
познаком парн подвез тогд представ даш знакомл говор им любим заподозр прошл любим расста скор свадьб парн подвез мен зовут наст даш зашл погрязл лжи незна дела кмп сдела увид паспорт,5459
у подруг врод одн мы друж школ и проблем деньг когд встреча ид каф магазин кин тд окажет денег плат высчитыва должн вернут эн сумм плач счет и школыт недавн реш нача счита сегодн гул зашл магазин оказа денег куп сапогиз тысяч р куп туфл заплат и касс сможеш вернут днях деньг родител еха деньг за за сапог зач друз теб жалк вот охренелам друз оказыва ладн бедн сем родител отличн зарабатыва уч работа я жил жив намн бедн кмп мог друж корм мог,9666
у мо девушк кажд недел идут месячн кажд недел и узна оказыва идут месяц пмп идиот,8474
в общ такид учебу виж картин гряз леж дорогущ телефон естественно подня нашл телефон книг контакт имен муж позвонилачтоб отда телефон а кмпкурицакотор проба телефонзаяв милициючт украла требова вознагражден изз серьезн проблем милициейуб менячестн порядочн девушк,9084
вышл замуж жил вмест свекров муж любилбаловалв постел ласковподарк дар ревнова брат брат муж жил этаж выш все праздник выпивк заканчива ты ним спал нет точн скаж спал до зна дел однажд поеха турц реш сдела приятн муж куп дорог бел бел корсет чулк муж понрав нереальн ноч спуст пар недел брат муж понадоб багажн сумк зашел дом работ свекров отда наш багажн сумк муж приеха отвезт брат аэропорт зашел спальн кроват сумк маленьк пакетик муж спрашива пакетик а брат отда муж открыва пакетик бел чулк корсет я пакетик турц полож боков карма сумк заб муж изб братавыгна дом пода развод пристрел,12003
вчер нап степен слыша звонк телефон двер спал мертв итогпап ночева сосед никт откр вечер достава бывш звонк стыдн ужасн кмп чтот вспомн,3657
у смартфон ноут планшетник плеер приставк читалк стольк гаджет зна дева а отец умеет обща мы ним вдво когд прихож школ работ когд приход работ ноч сплю раз месяц реша показа любов дар очередн дорог штук а посидет поговор ним тут получ тест истор выходн подошел ир врод скаж куп я расплака говор пойд погуля он обрадова куп сертификат дво незабыва впечатлен и вот пойт мог возьм подружк он отговарива работа деньг счастлив я несчастн когд вперв стал смотрет парн поня привлека котор сыгра маленьк девочкудочк кмп,8834
в квартир идет ремонт оста комнат стен пол ободра светильник снял мебел выкинул и ремонт прекраща родител случайн зашл антикварн оста деньг куп дива эпох рокок тепер сериал пив вообража граф графин сплю раскладушк лампочк ильич кмп дума взят кред гобел наяд,8923
жив мыж волгоград свекров пригород приезжа месяц гост дня в город перебира идейн соображен предлага кып квартир любим фишк дам обсыжда неважн нахож как неприспособлен посыд моет носк стира ладн этом привыкл приеха вчер бож одыва моем мыж он наверн тво зарплат каприз спыска а безотказн позвол сест ше я сам близк тян деньг жив сам знаеш в как услов оплат долбан евроремонт раз предлага подар квартир золот ход замеч ыч работа полыча мыж и свекров доб спрос y сын а койк год да над ну хот эт а скажеш фригидн пмп либ срочн подар железн нерв поскольк ближайш дня мамылечк дад называ мыж быдет гост y,13832
ид школ обычн хож тропинк многоэтажек так воткак урод утр реш поигра выкинул окн петард петард мощнаяп все видим упа см результатмен оглуш одн ух кмп,7731
мо мам девян подросткомпанк он сбежа жит москв скор забеременел тогд сейчас он люб воспитыва могл и мил мамочк несколькотлет вставш ног встреча мужчин этот дедок полтинник затащ какуют сект ладн отдава деньг эт сект отрица использован контрацептив мужик люб траха мо мамочк он передышк организм род дет угроб здоров я помн беремен кмп сводн брат сестр,8888
у мо мам любовник сегодн ушл гост изрядн вып он нача названива стал подставля мам брал трубк он написа смс ир возьм трубк я ответ заб прид дом мам попрос телефон увидел смс тепер счита любовник спим разб ноут дух растопта сотн мо украшен половин подар близк тч браслет бабул бешен деньг выгна дом изб наговор стольк гряз век отм пмп любл мам,9154
работа детск сад воспитателемгрупп средн детк детк ко ход умненьк послушн родител обща конфликт и январ дают групп мест мальчик мальчик многодетн сем ы сем дет мам беременнаодева умеет ложк держа умеет плохоадаптац тяжел плачет сильн папашк привод утр плака начина папаш истеричн крич негобудеш оря вообщ сад оставл прид жит фиг нуж у ребенк истерик шокемальчик час истерик колот пмп,9740
мне сестр реш родител своз недел париж я рад представля лувр башн лапк лягушек шопинг приеха посел гостинниц полн пансион родител сказа хот посет памятн мест ушл остав сестр легк несварен пришл оста номер вообщ видел приход поздн уход вылов хоч лувр переглянул сказа побыва вдво приглас какойт нов знаком плюнул отста на стенк лезл скучн ноут взял ребенк скучн капризнича уезжа аэропорт мам игрив глад волос надул говор потрачен деньг нужн куп отец просидел х стен сам виноват маленьк мам пап ручк вод могл кудат съезд но коляск взял детск комнат кмп,8492
мне молод девушк высш образованиемперед сто сам ужасн выбор месяц узна мог уеха пмж город мечт ньюйорк ждет карьер предоставлен студ фирмымен ждет сказк мог увезт родител отказыва пресека разговор говорятесл уед стан ник я отчаян недел реш зна делатьпмп господ инач сойд ум,7018
мне жив мам пап младш сестренк точн жил недавн оказа рожден сестренк пап любовниц да летн сын х летн доч за какиет долг квартир отобра негд жит пап жит мам истерик соглас некуд идт жив мам сестренк маленьк комнатк квартир принадлеж пап сем я отц счита кмп уста мам плачет ноч,8500
мне встреча я ревн и ко пришл гениальн иде привяза ребенк к слов дет хотел посл минет стал втира сперм пальц через месяц забеременел он повер ушел я дур кмп,9276
вчер стран образ WiF работа утр вечер ламинат кухн разбух так образ мал американск горк пол а прид учеб увидел квартир пылев туман так чувств ктот пришел посыпа мел буквальн ноут крова кран пол стол стал бел в двухкомнатн квартир пострада туалет как оказа сосед сверх дела ремонт стен передвига пмп бо завтр,6328
короч богат дяд нап др мо мам обеща дат денег крос заход комнат деньг нужн говор D поцел щек поцелова дал денег радост побежа обнимк поцелова взасос продл иб отпуска женат кмп,8908
